The 3D marker tracked was used by the following settings:,,,,,,,,,,,,,,,,,,,,,,
Number of markers 5,,,,,,,,,,,,,,,,,,,,,,
SLIC parameters as Number 12000 Sig 1 Comp 5,,,,,,,,,,,,,,,,,,,,,,
Window size was 35,,,,,,,,,,,,,,,,,,,,,,
Path for the first camera was /home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_29_13 and path for the second camera was /home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_29_13,,,,,,,,,,,,,,,,,,,,,,
Frames,First Camera Frames Name,Second Camera Frames Name,Y Coordinate M,X Coordinate M,Y Coordinate M2,X Coordinate M2,Y Coordinate N,X Coordinate N,Y Coordinate N2,X Coordinate N2,Y Coordinate O,X Coordinate O,Y Coordinate O2,X Coordinate O2,Y Coordinate P,X Coordinate P,Y Coordinate P2,X Coordinate P2,Y Coordinate Q,X Coordinate Q,Y Coordinate Q2,X Coordinate Q2
42,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_29_13/frame00042.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_29_13/frame00042.png,208.8997135,953.2893983,174.3965885,1373.47548,268.9134615,1075.925481,250.872449,1477.732143,418.399177,1009.069959,398.7777778,1343.337963,489.245614,1152.491228,478.7435897,1366.615385,556.3552632,1098.5,544.9943182,1315.5625
43,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_29_13/frame00043.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_29_13/frame00043.png,219.2661417,963.4267717,176.4429825,1376.605263,286.9073634,1085.114014,255.9664269,1475.158273,422.309322,1008.029661,402.7149758,1341.690821,491.6666667,1156.871795,482.22,1366.1,556.4127907,1100.918605,545.1875,1319.70625
44,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_29_13/frame00044.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_29_13/frame00044.png,220.7279412,971.2058824,186.8753709,1378.857567,290.1029083,1084.818792,270.9198718,1476.032051,425.3173913,1006.491304,405.2465116,1340.530233,487.3277311,1155.117647,485.4722222,1364.638889,557.3135135,1102.324324,545.0461538,1323.066667
45,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_29_13/frame00045.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_29_13/frame00045.png,224.789267,967.065445,187.1746795,1369.121795,292.1065375,1080.089588,261.7326316,1469.816842,428.2995781,1005.556962,407.5106383,1338.404255,489.6081081,1158.513514,474.8230769,1362.784615,552.9185185,1108.740741,545.3411765,1327.294118
46,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_29_13/frame00046.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_29_13/frame00046.png,227.225426,964.0550459,194.1779242,1372.731466,295.1487603,1080.636364,275.3760446,1470.612813,430.5822222,1004.453333,409.7544643,1336.455357,487.127907,1161.209302,479.7414966,1364.761905,554.2517483,1111.118881,545.525641,1331.647436
47,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_29_13/frame00047.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_29_13/frame00047.png,230.3447293,956.8646724,192.8421927,1361.936877,296.5225,1073.335,265.8,1461.698876,433.3098592,1003.755869,411.9210526,1334.513158,486.4,1163.577778,480.2993631,1357.847134,551.6695652,1115.121739,547.1195219,1334.968127
48,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_29_13/frame00048.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_29_13/frame00048.png,230.403397,969.0764331,189.0108108,1351.62973,296.3082707,1073.223058,277.9969789,1461.81571,435.7463415,1003.112195,414.1191489,1332.225532,484.4516129,1164.333333,481.0388889,1362.205556,554.4557823,1117.414966,543.6120219,1337.923497
49,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_29_13/frame00049.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_29_13/frame00049.png,231.9756098,967.3861789,194.7744186,1346.295349,298.4064516,1069.632258,280.1324324,1460.575676,438.0854271,1002.472362,416.3175966,1330.798283,485.2205882,1166.411765,478.3666667,1365.883333,550.2525253,1122.616162,543.9753086,1342.858025
50,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_29_13/frame00050.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_29_13/frame00050.png,233.2216867,967.6771084,193.4035608,1341.617211,300.4030418,1067.281369,269.6009281,1451.972158,439.6979167,1001.916667,418.380531,1329.340708,479,1169.587302,476.8503401,1370.931973,552.2121212,1123.436364,543.3050847,1346.124294
51,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_29_13/frame00051.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_29_13/frame00051.png,233.5452128,967.6462766,196.8993902,1335.32622,297.4846154,1066.520513,259.5921659,1448.308756,441.1136364,1001.573864,420.2760181,1328.728507,478.2631579,1168.031579,475.0683761,1374.598291,550.7080292,1128.970803,542.5690608,1349.337017
52,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_29_13/frame00052.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_29_13/frame00052.png,236.5882353,956.6658824,200.9586957,1332.095652,298.364,1060.67,266.6213389,1445.205021,441.4298643,999.3665158,420.5904762,1328.071429,480.6781609,1170.896552,473.1793103,1384.027586,551.2378049,1130.810976,542.313253,1352.891566
53,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_29_13/frame00053.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_29_13/frame00053.png,237.1914894,952.4085106,201.1157895,1335.247368,296.7509881,1066.375494,251.9893238,1442.430605,441.2280702,997,420.4956522,1327.643478,476.3855422,1169.831325,471.7538462,1385.723077,547.1886792,1136.160377,542.2105263,1357.335526
